,iteration,metric,value
1221,61000,$\mathcal{HU}_p$,-0.6530722975730896
1222,61100,mse,2.087310836062125
1223,61100,$\mathcal{HU}_p$,-0.6506848335266113
1224,61200,mse,2.086869141319718
1225,61200,$\mathcal{HU}_p$,-0.6546831130981445
1226,61300,mse,2.083267918782969
1227,61300,$\mathcal{HU}_p$,-0.6467465162277222
1228,61400,mse,2.0841006496473105
1229,61400,$\mathcal{HU}_p$,-0.6339651346206665
1230,61500,mse,2.079365630250674
1231,61500,$\mathcal{HU}_p$,-0.6438859105110168
1232,61600,mse,2.2131559690868756
1233,61600,$\mathcal{HU}_p$,-0.7268019318580627
1234,61700,mse,2.075453127966436
1235,61700,$\mathcal{HU}_p$,-0.6395241022109985
1236,61800,mse,2.072819221607657
1237,61800,$\mathcal{HU}_p$,-0.6390416622161865
1238,61900,mse,2.072625427046386
1239,61900,$\mathcal{HU}_p$,-0.6305198669433594
1240,62000,mse,2.069186657186351
1241,62000,$\mathcal{HU}_p$,-0.6364642977714539
1242,62100,mse,2.706209263611407
1243,62100,$\mathcal{HU}_p$,-0.4548540413379669
1244,62200,mse,2.0655724367436124
1245,62200,$\mathcal{HU}_p$,-0.6318653225898743
1246,62300,mse,2.0629992915185067
1247,62300,$\mathcal{HU}_p$,-0.632289469242096
1248,62400,mse,2.06607995792212
1249,62400,$\mathcal{HU}_p$,-0.6446141004562378
1250,62500,mse,2.0593416205932478
1251,62500,$\mathcal{HU}_p$,-0.6292633414268494
1252,62600,mse,3.5362603276550373
1253,62600,$\mathcal{HU}_p$,-3.8783812522888184
1254,62700,mse,2.0554860317260086
1255,62700,$\mathcal{HU}_p$,-0.6269704103469849
1256,62800,mse,2.0529558396336434
1257,62800,$\mathcal{HU}_p$,-0.62376868724823
1258,62900,mse,2.0525828737623266
1259,62900,$\mathcal{HU}_p$,-0.6167283058166504
1260,63000,mse,2.0493258650764474
1261,63000,$\mathcal{HU}_p$,-0.6222301721572876
1262,63100,mse,2.061815298855195
1263,63100,$\mathcal{HU}_p$,-0.593390941619873
1264,63200,mse,2.0457179655895636
1265,63200,$\mathcal{HU}_p$,-0.6192452311515808
1266,63300,mse,2.043205724360889
1267,63300,$\mathcal{HU}_p$,-0.6185209155082703
1268,63400,mse,2.042520605852112
1269,63400,$\mathcal{HU}_p$,-0.6113423109054565
1270,63500,mse,2.0396505523133626
1271,63500,$\mathcal{HU}_p$,-0.6149880290031433
1272,63600,mse,2.104758467105408
1273,63600,$\mathcal{HU}_p$,-0.5549311637878418
1274,63700,mse,2.0361422264647624
1275,63700,$\mathcal{HU}_p$,-0.6125705242156982
1276,63800,mse,2.0336542103657527
1277,63800,$\mathcal{HU}_p$,-0.6110782623291016
1278,63900,mse,2.0357373497376647
1279,63900,$\mathcal{HU}_p$,-0.6205171346664429
1280,64000,mse,2.0305580786316813
1281,64000,$\mathcal{HU}_p$,-0.6079967617988586
1282,64100,mse,2.028150297040677
1283,64100,$\mathcal{HU}_p$,-0.6070294380187988
1284,64200,mse,2.0280960617689394
1285,64200,$\mathcal{HU}_p$,-0.6120067238807678
1286,64300,mse,2.0246617277252446
1287,64300,$\mathcal{HU}_p$,-0.6038970947265625
1288,64400,mse,2.545224862681214
1289,64400,$\mathcal{HU}_p$,-1.552069067955017
1290,64500,mse,2.02140086987733
1291,64500,$\mathcal{HU}_p$,-0.5996264815330505
1292,64600,mse,2.018979917077171
1293,64600,$\mathcal{HU}_p$,-0.600014865398407
1294,64700,mse,2.05530700914296
1295,64700,$\mathcal{HU}_p$,-0.5542269349098206
1296,64800,mse,2.0156055589344035
1297,64800,$\mathcal{HU}_p$,-0.5968003273010254
1298,64900,mse,2.0289636448632846
1299,64900,$\mathcal{HU}_p$,-0.6244049072265625
1300,65000,mse,2.012325911236607
1301,65000,$\mathcal{HU}_p$,-0.590846061706543
1302,65100,mse,2.0096985788834023
1303,65100,$\mathcal{HU}_p$,-0.5933459997177124
1304,65200,mse,2.0111964857353897
1305,65200,$\mathcal{HU}_p$,-0.5800053477287292
1306,65300,mse,2.0064139697820926
1307,65300,$\mathcal{HU}_p$,-0.5903700590133667
1308,65400,mse,2.0322201822291803
1309,65400,$\mathcal{HU}_p$,-0.6273838877677917
1310,65500,mse,2.003018723810095
1311,65500,$\mathcal{HU}_p$,-0.5860484838485718
1312,65600,mse,2.00057180106274
1313,65600,$\mathcal{HU}_p$,-0.5868818759918213
1314,65700,mse,2.009770188766478
1315,65700,$\mathcal{HU}_p$,-0.5619357228279114
1316,65800,mse,1.9971444688318243
1317,65800,$\mathcal{HU}_p$,-0.5839060544967651
1318,65900,mse,2.2503178038782448
1319,65900,$\mathcal{HU}_p$,-0.69950270652771
1320,66000,mse,1.9937416732283046
1321,66000,$\mathcal{HU}_p$,-0.5808305740356445
1322,66100,mse,1.99134409341788
1323,66100,$\mathcal{HU}_p$,-0.581305742263794
1324,66200,mse,1.9916778470166474
1325,66200,$\mathcal{HU}_p$,-0.5869276523590088
1326,66300,mse,1.987875472966266
1327,66300,$\mathcal{HU}_p$,-0.5779297947883606
1328,66400,mse,2.0411579046684456
1329,66400,$\mathcal{HU}_p$,-0.523165762424469
1330,66500,mse,1.9845997994403977
1331,66500,$\mathcal{HU}_p$,-0.5749731659889221
1332,66600,mse,1.9828508667232128
1333,66600,$\mathcal{HU}_p$,-0.5798314213752747
1334,66700,mse,1.9811411560771
1335,66700,$\mathcal{HU}_p$,-0.5719794631004333
1336,66800,mse,1.9787470318754703
1337,66800,$\mathcal{HU}_p$,-0.5714282393455505
1338,66900,mse,1.991135490137396
1339,66900,$\mathcal{HU}_p$,-0.5433842539787292
1340,67000,mse,1.9754924165522556
1341,67000,$\mathcal{HU}_p$,-0.568933367729187
1342,67100,mse,3.875196938454887
1343,67100,$\mathcal{HU}_p$,-0.25709283351898193
1344,67200,mse,1.9721487065430048
1345,67200,$\mathcal{HU}_p$,-0.5642150640487671
1346,67300,mse,1.969705695266848
1347,67300,$\mathcal{HU}_p$,-0.5646350383758545
1348,67400,mse,1.9691452849168543
1349,67400,$\mathcal{HU}_p$,-0.5585131049156189
1350,67500,mse,1.9663314802098963
1351,67500,$\mathcal{HU}_p$,-0.5625404119491577
1352,67600,mse,2.0091284447592828
1353,67600,$\mathcal{HU}_p$,-0.5134394764900208
1354,67700,mse,1.9629086633959507
1355,67700,$\mathcal{HU}_p$,-0.5596586465835571
1356,67800,mse,2.0590057620619993
1357,67800,$\mathcal{HU}_p$,-0.6304699182510376
1358,67900,mse,1.9597073324894538
1359,67900,$\mathcal{HU}_p$,-0.5568052530288696
1360,68000,mse,1.9573503544150754
1361,68000,$\mathcal{HU}_p$,-0.5563080310821533
1362,68100,mse,1.9667671266684743
1363,68100,$\mathcal{HU}_p$,-0.5315474271774292
1364,68200,mse,1.9544592048904872
1365,68200,$\mathcal{HU}_p$,-0.5533130764961243
1366,68300,mse,1.9521596138950295
1367,68300,$\mathcal{HU}_p$,-0.5527518391609192
1368,68400,mse,1.9537361875367232
1369,68400,$\mathcal{HU}_p$,-0.561388373374939
1370,68500,mse,1.9492315764550476
1371,68500,$\mathcal{HU}_p$,-0.5500707626342773
1372,68600,mse,1.9579858638608827
1373,68600,$\mathcal{HU}_p$,-0.5253802537918091
1374,68700,mse,1.9462459044386526
1375,68700,$\mathcal{HU}_p$,-0.5434659123420715
1376,68800,mse,1.9436639047835196
1377,68800,$\mathcal{HU}_p$,-0.5462287664413452
1378,68900,mse,1.9468108072249872
1379,68900,$\mathcal{HU}_p$,-0.5588753819465637
1380,69000,mse,1.9405339503972197
1381,69000,$\mathcal{HU}_p$,-0.5438687801361084
1382,69100,mse,2.2767806510168915
1383,69100,$\mathcal{HU}_p$,-0.8823837041854858
1384,69200,mse,1.9378355627041315
1385,69200,$\mathcal{HU}_p$,-0.5414977669715881
1386,69300,mse,1.9356298672300283
1387,69300,$\mathcal{HU}_p$,-0.5402788519859314
1388,69400,mse,2.3764751024731736
1389,69400,$\mathcal{HU}_p$,-1.2780609130859375
1390,69500,mse,1.9330217521013129
1391,69500,$\mathcal{HU}_p$,-0.5394156575202942
1392,69600,mse,1.9307850581578294
1393,69600,$\mathcal{HU}_p$,-0.5367675423622131
1394,69700,mse,2.1142545126798487
1395,69700,$\mathcal{HU}_p$,-0.43832167983055115
1396,69800,mse,1.9277336260749016
1397,69800,$\mathcal{HU}_p$,-0.5334101915359497
1398,69900,mse,1.9355320932276956
1399,69900,$\mathcal{HU}_p$,-0.5558815002441406
1400,70000,mse,1.9246120697817708
1401,70000,$\mathcal{HU}_p$,-0.5292080640792847
1402,70100,mse,1.9222460955727854
1403,70100,$\mathcal{HU}_p$,-0.5315703749656677
1404,70200,mse,1.9225488106481599
1405,70200,$\mathcal{HU}_p$,-0.5218827128410339
1406,70300,mse,1.9193013178859477
1407,70300,$\mathcal{HU}_p$,-0.5285341143608093
1408,70400,mse,2.5345245698556766
1409,70400,$\mathcal{HU}_p$,-0.35007500648498535
1410,70500,mse,1.9164779037866466
1411,70500,$\mathcal{HU}_p$,-0.5251197218894958
1412,70600,mse,1.9142611601247637
1413,70600,$\mathcal{HU}_p$,-0.5251474976539612
1414,70700,mse,1.9250333948268736
1415,70700,$\mathcal{HU}_p$,-0.5475450754165649
1416,70800,mse,1.9113218237590068
1417,70800,$\mathcal{HU}_p$,-0.5224123001098633
1418,70900,mse,4.694063895467789
1419,70900,$\mathcal{HU}_p$,-6.007881164550781
1420,71000,mse,1.9082974316470747
1421,71000,$\mathcal{HU}_p$,-0.5215067267417908
1422,71100,mse,1.90603974321089
1423,71100,$\mathcal{HU}_p$,-0.5190783143043518
1424,71200,mse,1.906244149744478
1425,71200,$\mathcal{HU}_p$,-0.5107866525650024
1426,71300,mse,1.9031093944434112
1427,71300,$\mathcal{HU}_p$,-0.517117440700531
1428,71400,mse,2.155009793111234
1429,71400,$\mathcal{HU}_p$,-0.40216755867004395
1430,71500,mse,1.9001663704227014
1431,71500,$\mathcal{HU}_p$,-0.5142825841903687
1432,71600,mse,1.8979950560392524
1433,71600,$\mathcal{HU}_p$,-0.5122356414794922
1434,71700,mse,1.8975494809106501
1435,71700,$\mathcal{HU}_p$,-0.5074928998947144
1436,71800,mse,1.8949084634251494
1437,71800,$\mathcal{HU}_p$,-0.511577308177948
1438,71900,mse,2.2295342536063285
1439,71900,$\mathcal{HU}_p$,-0.8722366094589233
1440,72000,mse,1.8927336008438833
1441,72000,$\mathcal{HU}_p$,-0.5084825754165649
1442,72100,mse,1.8906822189968033
1443,72100,$\mathcal{HU}_p$,-0.5080311894416809
1444,72200,mse,1.9046019341352363
1445,72200,$\mathcal{HU}_p$,-0.4786275625228882
1446,72300,mse,1.8881213568716546
1447,72300,$\mathcal{HU}_p$,-0.5086587071418762
1448,72400,mse,1.8858286099437307
1449,72400,$\mathcal{HU}_p$,-0.5046889185905457
1450,72500,mse,1.9428249770434896
1451,72500,$\mathcal{HU}_p$,-0.4488788843154907
1452,72600,mse,1.8831926080481687
1453,72600,$\mathcal{HU}_p$,-0.5021311640739441
1454,72700,mse,1.8811103854314979
1455,72700,$\mathcal{HU}_p$,-0.5027216672897339
1456,72800,mse,1.8818029448528062
1457,72800,$\mathcal{HU}_p$,-0.4915996193885803
1458,72900,mse,1.8783748233223263
1459,72900,$\mathcal{HU}_p$,-0.4994111657142639
1460,73000,mse,1.9465665682542717
1461,73000,$\mathcal{HU}_p$,-0.5576534867286682
1462,73100,mse,1.8755578717239108
1463,73100,$\mathcal{HU}_p$,-0.49685609340667725
1464,73200,mse,1.8739468186564001
1465,73200,$\mathcal{HU}_p$,-0.5012679696083069
1466,73300,mse,1.8729398960407129
1467,73300,$\mathcal{HU}_p$,-0.4968075156211853
1468,73400,mse,1.8707277342006154
1469,73400,$\mathcal{HU}_p$,-0.4937264323234558
1470,73500,mse,1.9296303005406081
1471,73500,$\mathcal{HU}_p$,-0.4371457099914551
1472,73600,mse,1.8679034050846748
1473,73600,$\mathcal{HU}_p$,-0.4920963943004608
1474,73700,mse,1.9398201530421915
1475,73700,$\mathcal{HU}_p$,-0.42947033047676086
1476,73800,mse,1.8651517112494678
1477,73800,$\mathcal{HU}_p$,-0.4911349415779114
1478,73900,mse,1.862947294524806
1479,73900,$\mathcal{HU}_p$,-0.4886418879032135
1480,74000,mse,1.866194174255514
1481,74000,$\mathcal{HU}_p$,-0.5006795525550842
1482,74100,mse,1.8603791462663661
1483,74100,$\mathcal{HU}_p$,-0.4863889217376709
1484,74200,mse,1.8586378730695134
1485,74200,$\mathcal{HU}_p$,-0.4898461401462555
1486,74300,mse,1.8576175754574507
1487,74300,$\mathcal{HU}_p$,-0.48469284176826477
1488,74400,mse,1.855500985889109
1489,74400,$\mathcal{HU}_p$,-0.4832889437675476
1490,74500,mse,1.8553341588210237
1491,74500,$\mathcal{HU}_p$,-0.47635018825531006
1492,74600,mse,1.8528162266957806
1493,74600,$\mathcal{HU}_p$,-0.48132315278053284
1494,74700,mse,1.8509644291338667
1495,74700,$\mathcal{HU}_p$,-0.48391640186309814
1496,74800,mse,1.8503727109576196
1497,74800,$\mathcal{HU}_p$,-0.47886908054351807
1498,74900,mse,1.8483387036784351
1499,74900,$\mathcal{HU}_p$,-0.47788023948669434
1500,75000,mse,2.2138045029616515
1501,75000,$\mathcal{HU}_p$,-0.9955490231513977
1502,75100,mse,1.8460275151406207
1503,75100,$\mathcal{HU}_p$,-0.47237250208854675
1504,75200,mse,1.8438054036802076
1505,75200,$\mathcal{HU}_p$,-0.4748257100582123
1506,75300,mse,1.8640775262115157
1507,75300,$\mathcal{HU}_p$,-0.5058848261833191
1508,75400,mse,1.8412557635053002
1509,75400,$\mathcal{HU}_p$,-0.4730972945690155
1510,75500,mse,1.8392646544258675
1511,75500,$\mathcal{HU}_p$,-0.469868540763855
1512,75600,mse,1.8386947177559079
1513,75600,$\mathcal{HU}_p$,-0.4673813283443451
1514,75700,mse,1.8364764822383237
1515,75700,$\mathcal{HU}_p$,-0.4696052670478821
1516,75800,mse,1.876982903079896
1517,75800,$\mathcal{HU}_p$,-0.4223237931728363
1518,75900,mse,1.8337793417170023
1519,75900,$\mathcal{HU}_p$,-0.46733060479164124
1520,76000,mse,2.411188236641546
1521,76000,$\mathcal{HU}_p$,-0.2950000762939453
1522,76100,mse,1.8310559107625366
1523,76100,$\mathcal{HU}_p$,-0.4640282392501831
1524,76200,mse,1.829009666686779
1525,76200,$\mathcal{HU}_p$,-0.466561883687973
1526,76300,mse,1.8291897105436106
1527,76300,$\mathcal{HU}_p$,-0.45644766092300415
1528,76400,mse,1.826254641219886
1529,76400,$\mathcal{HU}_p$,-0.46245235204696655
1530,76500,mse,1.841529440834837
1531,76500,$\mathcal{HU}_p$,-0.48915213346481323
1532,76600,mse,1.823889249087129
1533,76600,$\mathcal{HU}_p$,-0.46079352498054504
1534,76700,mse,1.8218409674413523
1535,76700,$\mathcal{HU}_p$,-0.4596569240093231
1536,76800,mse,1.8429554439615958
1537,76800,$\mathcal{HU}_p$,-0.42474740743637085
1538,76900,mse,1.8195996997089874
1539,76900,$\mathcal{HU}_p$,-0.4573174715042114
1540,77000,mse,1.8175992623230843
1541,77000,$\mathcal{HU}_p$,-0.45677757263183594
1542,77100,mse,1.819742204679566
1543,77100,$\mathcal{HU}_p$,-0.4432765543460846
1544,77200,mse,1.8151147298796562
1545,77200,$\mathcal{HU}_p$,-0.45415833592414856
1546,77300,mse,2.72342907517296
1547,77300,$\mathcal{HU}_p$,-2.634692430496216
1548,77400,mse,1.8129113153599739
1549,77400,$\mathcal{HU}_p$,-0.4502296447753906
1550,77500,mse,1.8108912653671407
1551,77500,$\mathcal{HU}_p$,-0.45132651925086975
1552,77600,mse,1.9945867428001118
1553,77600,$\mathcal{HU}_p$,-0.3530632257461548
1554,77700,mse,1.808512563239733
1555,77700,$\mathcal{HU}_p$,-0.44903481006622314
1556,77800,mse,1.8065554950211407
1557,77800,$\mathcal{HU}_p$,-0.4494849443435669
1558,77900,mse,1.8074266961267695
1559,77900,$\mathcal{HU}_p$,-0.455435574054718
1560,78000,mse,1.8040352143436196
1561,78000,$\mathcal{HU}_p$,-0.4463801681995392
1562,78100,mse,1.8965034267543843
1563,78100,$\mathcal{HU}_p$,-0.3760913014411926
1564,78200,mse,1.8016428562431455
1565,78200,$\mathcal{HU}_p$,-0.44341984391212463
1566,78300,mse,1.7996695241414866
1567,78300,$\mathcal{HU}_p$,-0.44224807620048523
1568,78400,mse,1.799665706412665
1569,78400,$\mathcal{HU}_p$,-0.4470614492893219
1570,78500,mse,1.7972003075954917
1571,78500,$\mathcal{HU}_p$,-0.44145381450653076
1572,78600,mse,1.7964097769703578
1573,78600,$\mathcal{HU}_p$,-0.4408579170703888
1574,78700,mse,1.7946102292526729
1575,78700,$\mathcal{HU}_p$,-0.4387775957584381
1576,78800,mse,5.407050732458159
1577,78800,$\mathcal{HU}_p$,-0.010348081588745117
1578,78900,mse,1.792137071147827
1579,78900,$\mathcal{HU}_p$,-0.4350252151489258
1580,79000,mse,1.7900181712833345
1581,79000,$\mathcal{HU}_p$,-0.4367372393608093
1582,79100,mse,1.8042259882927225
1583,79100,$\mathcal{HU}_p$,-0.40811020135879517
1584,79200,mse,1.7883185801184827
1585,79200,$\mathcal{HU}_p$,-0.4344205856323242
1586,79300,mse,1.7864563720671875
1587,79300,$\mathcal{HU}_p$,-0.43364179134368896
1588,79400,mse,1.996622867742294
1589,79400,$\mathcal{HU}_p$,-0.3289060890674591
1590,79500,mse,1.7841651567427905
1591,79500,$\mathcal{HU}_p$,-0.4312610924243927
1592,79600,mse,1.7822854886396837
1593,79600,$\mathcal{HU}_p$,-0.4297136962413788
1594,79700,mse,1.7828123719974933
1595,79700,$\mathcal{HU}_p$,-0.4371643662452698
1596,79800,mse,1.7797483973766741
1597,79800,$\mathcal{HU}_p$,-0.4287876486778259
1598,79900,mse,1.7792938389175244
1599,79900,$\mathcal{HU}_p$,-0.4286552965641022
1600,80000,mse,1.7774231882948048
1601,80000,$\mathcal{HU}_p$,-0.4269259572029114
1602,80100,mse,2.0551036056146796
1603,80100,$\mathcal{HU}_p$,-0.6280441284179688
1604,80200,mse,1.7750258281122342
1605,80200,$\mathcal{HU}_p$,-0.4237575829029083
1606,80300,mse,1.7730604549985727
1607,80300,$\mathcal{HU}_p$,-0.4245445132255554
1608,80400,mse,1.7728370219265366
1609,80400,$\mathcal{HU}_p$,-0.418582022190094
1610,80500,mse,1.7705349543541977
1611,80500,$\mathcal{HU}_p$,-0.42217856645584106
1612,80600,mse,1.8021569620258469
1613,80600,$\mathcal{HU}_p$,-0.3804593086242676
1614,80700,mse,1.7680042514543182
1615,80700,$\mathcal{HU}_p$,-0.42026716470718384
1616,80800,mse,2.9046875489842323
1617,80800,$\mathcal{HU}_p$,-0.17908529937267303
1618,80900,mse,1.7655744818328576
1619,80900,$\mathcal{HU}_p$,-0.41667431592941284
1620,81000,mse,1.7638187474275817
1621,81000,$\mathcal{HU}_p$,-0.4138958156108856
1622,81100,mse,1.7642180030530494
1623,81100,$\mathcal{HU}_p$,-0.40830177068710327
1624,81200,mse,1.7609180988377813
1625,81200,$\mathcal{HU}_p$,-0.41569405794143677
1626,81300,mse,1.7664644922287565
1627,81300,$\mathcal{HU}_p$,-0.3969357907772064
1628,81400,mse,1.758473043156289
1629,81400,$\mathcal{HU}_p$,-0.4140283167362213
1630,81500,mse,1.8699987256757473
1631,81500,$\mathcal{HU}_p$,-0.48975303769111633
1632,81600,mse,1.7559531805651847
1633,81600,$\mathcal{HU}_p$,-0.4112817645072937
1634,81700,mse,2.3464811104917245
1635,81700,$\mathcal{HU}_p$,-0.2377997636795044
1636,81800,mse,1.7536031691815726
1637,81800,$\mathcal{HU}_p$,-0.4127669334411621
1638,81900,mse,1.7514534240009607
1639,81900,$\mathcal{HU}_p$,-0.4092710614204407
1640,82000,mse,1.7574945458055211
1641,82000,$\mathcal{HU}_p$,-0.390105277299881
1642,82100,mse,1.7495689926959073
1643,82100,$\mathcal{HU}_p$,-0.40737584233283997
1644,82200,mse,1.7476694877658248
1645,82200,$\mathcal{HU}_p$,-0.406512975692749
1646,82300,mse,1.7544131987453528
1647,82300,$\mathcal{HU}_p$,-0.42360079288482666
1648,82400,mse,1.74579471254103
1649,82400,$\mathcal{HU}_p$,-0.4041270911693573
1650,82500,mse,1.743944662503372
1651,82500,$\mathcal{HU}_p$,-0.4038068354129791
1652,82600,mse,1.746423989203271
1653,82600,$\mathcal{HU}_p$,-0.41399359703063965
1654,82700,mse,1.741917438137643
1655,82700,$\mathcal{HU}_p$,-0.40166375041007996
1656,82800,mse,1.9067194631748083
1657,82800,$\mathcal{HU}_p$,-0.4953201413154602
1658,82900,mse,1.7399144259917083
1659,82900,$\mathcal{HU}_p$,-0.39590609073638916
1660,83000,mse,1.7377742330669317
1661,83000,$\mathcal{HU}_p$,-0.39923498034477234
1662,83100,mse,1.7460050104402014
1663,83100,$\mathcal{HU}_p$,-0.41869115829467773
1664,83200,mse,1.7355036517302
1665,83200,$\mathcal{HU}_p$,-0.3971904516220093
1666,83300,mse,1.7537545847706268
1667,83300,$\mathcal{HU}_p$,-0.4269350469112396
1668,83400,mse,1.733273355066806
1669,83400,$\mathcal{HU}_p$,-0.39551764726638794
1670,83500,mse,1.7314861456507469
1671,83500,$\mathcal{HU}_p$,-0.39229506254196167
1672,83600,mse,1.7312653006494128
1673,83600,$\mathcal{HU}_p$,-0.39605435729026794
1674,83700,mse,1.7292660899968482
1675,83700,$\mathcal{HU}_p$,-0.39253920316696167
1676,83800,mse,5.053467176143
1677,83800,$\mathcal{HU}_p$,-6.732974052429199
1678,83900,mse,1.7277558242829465
1679,83900,$\mathcal{HU}_p$,-0.3893813490867615
1680,84000,mse,1.726016605979113
1681,84000,$\mathcal{HU}_p$,-0.38992759585380554
1682,84100,mse,1.7242587700120988
1683,84100,$\mathcal{HU}_p$,-0.38858506083488464
1684,84200,mse,1.7251198607295422
1685,84200,$\mathcal{HU}_p$,-0.3949943482875824
1686,84300,mse,1.7224153702813711
1687,84300,$\mathcal{HU}_p$,-0.38722750544548035
1688,84400,mse,3.275246892432402
1689,84400,$\mathcal{HU}_p$,-0.10576580464839935
1690,84500,mse,1.7203902784774492
1691,84500,$\mathcal{HU}_p$,-0.38502076268196106
1692,84600,mse,1.7186237467212748
1693,84600,$\mathcal{HU}_p$,-0.3848385810852051
1694,84700,mse,1.7441881059961801
1695,84700,$\mathcal{HU}_p$,-0.41990453004837036
1696,84800,mse,1.7164351827046467
1697,84800,$\mathcal{HU}_p$,-0.3826746940612793
1698,84900,mse,2.7124630675813957
1699,84900,$\mathcal{HU}_p$,-0.15701645612716675
1700,85000,mse,1.714439015273444
1701,85000,$\mathcal{HU}_p$,-0.3821476399898529
1702,85100,mse,1.712624325185044
1703,85100,$\mathcal{HU}_p$,-0.38030412793159485
1704,85200,mse,1.7216429295804452
1705,85200,$\mathcal{HU}_p$,-0.35753393173217773
1706,85300,mse,1.7105702141271233
1707,85300,$\mathcal{HU}_p$,-0.3785472512245178
1708,85400,mse,4.465143554234112
1709,85400,$\mathcal{HU}_p$,-5.960916042327881
1710,85500,mse,1.7087184689669563
1711,85500,$\mathcal{HU}_p$,-0.3788735866546631
1712,85600,mse,1.7068636827445052
1713,85600,$\mathcal{HU}_p$,-0.376250296831131
1714,85700,mse,1.7119590577793697
1715,85700,$\mathcal{HU}_p$,-0.35842055082321167
1716,85800,mse,1.7050301566570933
1717,85800,$\mathcal{HU}_p$,-0.3749561607837677
1718,85900,mse,1.7032583238058798
1719,85900,$\mathcal{HU}_p$,-0.3736438751220703
1720,86000,mse,1.7133990634255227
1721,86000,$\mathcal{HU}_p$,-0.34956663846969604
1722,86100,mse,1.7012532147654142
1723,86100,$\mathcal{HU}_p$,-0.37193065881729126
1724,86200,mse,3.429066544874904
1725,86200,$\mathcal{HU}_p$,-4.333523750305176
1726,86300,mse,1.6994481618773776
1727,86300,$\mathcal{HU}_p$,-0.3723870515823364
1728,86400,mse,1.6975965014850012
1729,86400,$\mathcal{HU}_p$,-0.3695567548274994
1730,86500,mse,1.7042936172862642
1731,86500,$\mathcal{HU}_p$,-0.34938734769821167
1732,86600,mse,1.695542241328721
1733,86600,$\mathcal{HU}_p$,-0.3673999309539795
1734,86700,mse,5.810260948156186
1735,86700,$\mathcal{HU}_p$,0.08993378281593323
1736,86800,mse,1.6933814810803263
1737,86800,$\mathcal{HU}_p$,-0.3678756654262543
1738,86900,mse,1.6917771976954217
1739,86900,$\mathcal{HU}_p$,-0.3617227375507355
1740,87000,mse,1.692437271001196
1741,87000,$\mathcal{HU}_p$,-0.37209996581077576
1742,87100,mse,1.6894426645758365
1743,87100,$\mathcal{HU}_p$,-0.3635505139827728
1744,87200,mse,1.7741740730704691
1745,87200,$\mathcal{HU}_p$,-0.2967821955680847
1746,87300,mse,1.6873355599794149
1747,87300,$\mathcal{HU}_p$,-0.3619217574596405
1748,87400,mse,5.624698193790357
1749,87400,$\mathcal{HU}_p$,-7.489991664886475
1750,87500,mse,1.685198835404325
1751,87500,$\mathcal{HU}_p$,-0.3579399585723877
1752,87600,mse,1.6833356396770511
1753,87600,$\mathcal{HU}_p$,-0.3576658368110657
1754,87700,mse,1.6845493446207176
1755,87700,$\mathcal{HU}_p$,-0.36704471707344055
1756,87800,mse,1.6813037662194108
1757,87800,$\mathcal{HU}_p$,-0.35810962319374084
1758,87900,mse,1.7782897054003655
1759,87900,$\mathcal{HU}_p$,-0.42860108613967896
1760,88000,mse,1.6790621288954894
1761,88000,$\mathcal{HU}_p$,-0.3568180203437805
1762,88100,mse,6.837482256758676
1763,88100,$\mathcal{HU}_p$,-8.842306137084961
1764,88200,mse,1.677237765854359
1765,88200,$\mathcal{HU}_p$,-0.35626137256622314
1766,88300,mse,1.6753915677990292
1767,88300,$\mathcal{HU}_p$,-0.35392025113105774
1768,88400,mse,1.7061042686254715
1769,88400,$\mathcal{HU}_p$,-0.31280457973480225
1770,88500,mse,1.6733920700506228
1771,88500,$\mathcal{HU}_p$,-0.3524266481399536
1772,88600,mse,1.7372097434206637
1773,88600,$\mathcal{HU}_p$,-0.4098190367221832
1774,88700,mse,1.6713326742116101
1775,88700,$\mathcal{HU}_p$,-0.3519853949546814
1776,88800,mse,1.6694836507246005
1777,88800,$\mathcal{HU}_p$,-0.3492429554462433
1778,88900,mse,1.6790754870516793
1779,88900,$\mathcal{HU}_p$,-0.3260464370250702
1780,89000,mse,1.6674314206012082
1781,89000,$\mathcal{HU}_p$,-0.34807443618774414
1782,89100,mse,2.36454280763065
1783,89100,$\mathcal{HU}_p$,-0.15861597657203674
1784,89200,mse,1.6655550385101368
1785,89200,$\mathcal{HU}_p$,-0.3472328782081604
1786,89300,mse,1.6637602283013198
1787,89300,$\mathcal{HU}_p$,-0.34544339776039124
1788,89400,mse,1.66367521838881
1789,89400,$\mathcal{HU}_p$,-0.3452659547328949
1790,89500,mse,1.6619598921024938
1791,89500,$\mathcal{HU}_p$,-0.34377315640449524
1792,89600,mse,2.4096462328340893
1793,89600,$\mathcal{HU}_p$,-0.1480441391468048
1794,89700,mse,1.6601741875418905
1795,89700,$\mathcal{HU}_p$,-0.3390035331249237
1796,89800,mse,1.6582634445162796
1797,89800,$\mathcal{HU}_p$,-0.34113383293151855
1798,89900,mse,1.6678334972728024
1799,89900,$\mathcal{HU}_p$,-0.3624822497367859
1800,90000,mse,1.6563434162291457
1801,90000,$\mathcal{HU}_p$,-0.3397912085056305
1802,90100,mse,5.665345763612739
1803,90100,$\mathcal{HU}_p$,-7.5737199783325195
1804,90200,mse,1.6544962332098514
1805,90200,$\mathcal{HU}_p$,-0.3372577130794525
1806,90300,mse,1.65276498035916
